customer_id,age,gender,city,membership_tier,preferred_category,secondary_category,price_preference,customer_segment
CUST00615,54,Other,Jaipur,Bronze,Fashion,Home & Kitchen,Budget,Value_Seeker
CUST00616,33,Other,Kolkata,Gold,Sports,Grocery,Budget,Premium_Buyer
CUST00617,32,Male,Delhi,Bronze,Gaming,Beauty,Mid,Frequent_Buyer
CUST00618,38,Male,Chennai,Silver,Fashion,Electronics,Mid,Frequent_Buyer
CUST00619,36,Female,Ahmedabad,Silver,Books,Sports,Mid,Frequent_Buyer
CUST00620,34,Male,Bhubaneswar,Bronze,Fashion,Beauty,Mid,Frequent_Buyer
CUST00621,24,Other,Mumbai,Bronze,Fashion,Sports,Mid,Value_Seeker
CUST00622,36,Female,Kolkata,Bronze,Books,Grocery,Mid,Occasional_Buyer
CUST00623,48,Other,Kolkata,Gold,Sports,Fashion,Premium,Occasional_Buyer
CUST00624,44,Other,Pune,Platinum,Home & Kitchen,Sports,Budget,Window_Shopper
CUST00625,46,Male,Bengaluru,Silver,Home & Kitchen,Electronics,Mid,Occasional_Buyer
CUST00626,27,Male,Pune,Bronze,Fashion,Sports,Premium,Window_Shopper
CUST00627,23,Male,Hyderabad,Silver,Home & Kitchen,Fashion,Budget,Frequent_Buyer
CUST00628,30,Other,Ahmedabad,Silver,Electronics,Grocery,Budget,Value_Seeker
CUST00629,32,Male,Bhubaneswar,Silver,Books,Electronics,Budget,Frequent_Buyer
CUST00630,41,Female,Bhubaneswar,Bronze,Sports,Electronics,Budget,Occasional_Buyer
CUST00631,18,Other,Chennai,Silver,Beauty,Books,Budget,Occasional_Buyer
CUST00632,45,Male,Bengaluru,Bronze,Beauty,Sports,Mid,Value_Seeker
CUST00633,30,Female,Delhi,Silver,Gaming,Home & Kitchen,Budget,Occasional_Buyer
CUST00634,28,Female,Ahmedabad,Silver,Grocery,Home & Kitchen,Budget,Value_Seeker
CUST00635,22,Male,Jaipur,Bronze,Books,Grocery,Mid,Value_Seeker
CUST00636,18,Other,Bengaluru,Gold,Fashion,Electronics,Mid,Premium_Buyer
CUST00637,39,Other,Chennai,Silver,Sports,Electronics,Premium,Occasional_Buyer
CUST00638,32,Female,Hyderabad,Gold,Home & Kitchen,Sports,Mid,Window_Shopper
CUST00639,20,Other,Jaipur,Bronze,Home & Kitchen,Books,Mid,Frequent_Buyer
CUST00640,20,Other,Delhi,Gold,Sports,Grocery,Budget,Frequent_Buyer
CUST00641,28,Other,Ahmedabad,Platinum,Home & Kitchen,Gaming,Budget,Premium_Buyer
CUST00642,47,Female,Pune,Bronze,Sports,Electronics,Mid,Occasional_Buyer
CUST00643,29,Female,Ahmedabad,Gold,Beauty,Sports,Budget,Value_Seeker
CUST00644,18,Other,Chennai,Gold,Fashion,Gaming,Budget,Occasional_Buyer
CUST00645,29,Other,Kolkata,Bronze,Home & Kitchen,Books,Mid,Premium_Buyer
CUST00646,29,Male,Jaipur,Bronze,Books,Sports,Premium,Occasional_Buyer
CUST00647,18,Male,Jaipur,Gold,Grocery,Books,Mid,Frequent_Buyer
CUST00648,31,Male,Delhi,Bronze,Books,Fashion,Mid,Premium_Buyer
CUST00649,29,Female,Mumbai,Silver,Sports,Books,Mid,Frequent_Buyer
CUST00650,38,Female,Bengaluru,Bronze,Home & Kitchen,Gaming,Budget,Occasional_Buyer
CUST00651,48,Other,Bengaluru,Gold,Home & Kitchen,Gaming,Budget,Frequent_Buyer
CUST00652,42,Female,Bhubaneswar,Platinum,Home & Kitchen,Beauty,Mid,Window_Shopper
CUST00653,29,Male,Ahmedabad,Silver,Books,Electronics,Mid,Occasional_Buyer
CUST00654,22,Female,Bhubaneswar,Bronze,Sports,Grocery,Mid,Premium_Buyer
CUST00655,55,Other,Pune,Gold,Books,Fashion,Mid,Frequent_Buyer
CUST00656,32,Male,Mumbai,Bronze,Gaming,Sports,Mid,Window_Shopper
CUST00657,32,Male,Bhubaneswar,Bronze,Gaming,Grocery,Mid,Value_Seeker
CUST00658,31,Other,Jaipur,Gold,Electronics,Grocery,Budget,Value_Seeker
CUST00659,33,Other,Kolkata,Silver,Electronics,Grocery,Mid,Frequent_Buyer
CUST00660,30,Female,Kolkata,Bronze,Gaming,Fashion,Premium,Window_Shopper
CUST00661,26,Male,Chennai,Silver,Fashion,Books,Budget,Window_Shopper
CUST00662,27,Other,Kolkata,Bronze,Books,Beauty,Budget,Value_Seeker
CUST00663,31,Other,Mumbai,Silver,Electronics,Beauty,Mid,Frequent_Buyer
CUST00664,27,Female,Mumbai,Bronze,Beauty,Sports,Mid,Occasional_Buyer
CUST00665,25,Female,Bhubaneswar,Bronze,Gaming,Books,Mid,Premium_Buyer
CUST00666,32,Other,Ahmedabad,Bronze,Gaming,Books,Mid,Occasional_Buyer
CUST00667,29,Female,Kolkata,Silver,Books,Beauty,Premium,Value_Seeker
CUST00668,45,Other,Delhi,Bronze,Sports,Books,Mid,Premium_Buyer
CUST00669,18,Female,Bengaluru,Gold,Electronics,Home & Kitchen,Premium,Occasional_Buyer
CUST00670,41,Male,Chennai,Bronze,Gaming,Electronics,Budget,Frequent_Buyer
CUST00671,43,Other,Jaipur,Bronze,Gaming,Sports,Premium,Frequent_Buyer
CUST00672,18,Female,Ahmedabad,Bronze,Home & Kitchen,Gaming,Premium,Window_Shopper
CUST00673,28,Male,Bhubaneswar,Silver,Books,Fashion,Mid,Value_Seeker
CUST00674,28,Male,Bengaluru,Platinum,Electronics,Sports,Budget,Occasional_Buyer
CUST00675,19,Other,Kolkata,Bronze,Gaming,Home & Kitchen,Budget,Frequent_Buyer
CUST00676,24,Other,Chennai,Silver,Fashion,Electronics,Mid,Occasional_Buyer
CUST00677,22,Female,Hyderabad,Silver,Beauty,Grocery,Budget,Window_Shopper
CUST00678,47,Male,Kolkata,Silver,Electronics,Sports,Mid,Occasional_Buyer
CUST00679,40,Other,Chennai,Gold,Beauty,Electronics,Premium,Occasional_Buyer
CUST00680,43,Other,Ahmedabad,Gold,Grocery,Sports,Mid,Window_Shopper
CUST00681,38,Female,Bhubaneswar,Gold,Grocery,Beauty,Mid,Occasional_Buyer
CUST00682,21,Male,Hyderabad,Gold,Gaming,Beauty,Mid,Occasional_Buyer
CUST00683,27,Female,Hyderabad,Bronze,Electronics,Gaming,Mid,Value_Seeker
CUST00684,36,Other,Delhi,Silver,Beauty,Electronics,Mid,Window_Shopper
CUST00685,21,Other,Hyderabad,Silver,Books,Fashion,Budget,Value_Seeker
CUST00686,38,Male,Hyderabad,Gold,Books,Fashion,Premium,Occasional_Buyer
CUST00687,29,Male,Ahmedabad,Silver,Fashion,Electronics,Mid,Occasional_Buyer
CUST00688,28,Female,Pune,Silver,Electronics,Grocery,Mid,Window_Shopper
CUST00689,38,Male,Jaipur,Bronze,Books,Sports,Budget,Occasional_Buyer
CUST00690,35,Female,Ahmedabad,Platinum,Electronics,Beauty,Budget,Occasional_Buyer
CUST00691,28,Male,Jaipur,Silver,Home & Kitchen,Books,Mid,Frequent_Buyer
CUST00692,42,Other,Mumbai,Bronze,Sports,Books,Mid,Occasional_Buyer
CUST00693,22,Female,Ahmedabad,Platinum,Books,Fashion,Budget,Frequent_Buyer
CUST00694,37,Female,Pune,Bronze,Gaming,Fashion,Mid,Occasional_Buyer
CUST00695,37,Other,Hyderabad,Gold,Home & Kitchen,Beauty,Mid,Premium_Buyer
CUST00696,29,Female,Hyderabad,Bronze,Gaming,Grocery,Premium,Frequent_Buyer
CUST00697,34,Female,Ahmedabad,Bronze,Electronics,Home & Kitchen,Premium,Value_Seeker
CUST00698,20,Female,Chennai,Bronze,Beauty,Grocery,Premium,Frequent_Buyer
CUST00699,40,Male,Bengaluru,Bronze,Fashion,Gaming,Budget,Premium_Buyer
CUST00700,30,Other,Pune,Bronze,Fashion,Books,Mid,Occasional_Buyer
CUST00701,27,Male,Kolkata,Bronze,Books,Home & Kitchen,Premium,Window_Shopper
CUST00702,41,Other,Jaipur,Bronze,Sports,Beauty,Mid,Occasional_Buyer
CUST00703,25,Other,Ahmedabad,Gold,Grocery,Gaming,Mid,Occasional_Buyer
CUST00704,19,Male,Pune,Bronze,Home & Kitchen,Grocery,Mid,Occasional_Buyer
CUST00705,18,Male,Pune,Bronze,Fashion,Electronics,Budget,Occasional_Buyer
CUST00706,37,Other,Kolkata,Bronze,Books,Beauty,Mid,Window_Shopper
CUST00707,20,Other,Jaipur,Platinum,Beauty,Gaming,Mid,Frequent_Buyer
CUST00708,47,Other,Hyderabad,Silver,Electronics,Home & Kitchen,Premium,Value_Seeker
CUST00709,18,Male,Kolkata,Bronze,Fashion,Home & Kitchen,Budget,Window_Shopper
CUST00710,47,Female,Jaipur,Gold,Electronics,Fashion,Budget,Occasional_Buyer
CUST00711,33,Other,Kolkata,Bronze,Home & Kitchen,Electronics,Budget,Occasional_Buyer
CUST00712,31,Other,Delhi,Bronze,Home & Kitchen,Fashion,Mid,Window_Shopper
CUST00713,27,Female,Ahmedabad,Platinum,Beauty,Grocery,Mid,Occasional_Buyer
CUST00714,35,Other,Jaipur,Bronze,Grocery,Fashion,Mid,Value_Seeker
CUST00715,31,Other,Jaipur,Bronze,Gaming,Books,Budget,Occasional_Buyer
CUST00716,41,Female,Pune,Bronze,Fashion,Books,Budget,Frequent_Buyer
CUST00717,33,Female,Ahmedabad,Silver,Home & Kitchen,Sports,Mid,Occasional_Buyer
CUST00718,33,Male,Kolkata,Gold,Grocery,Home & Kitchen,Mid,Premium_Buyer
CUST00719,28,Female,Jaipur,Bronze,Beauty,Fashion,Budget,Value_Seeker
CUST00720,31,Female,Hyderabad,Bronze,Gaming,Grocery,Mid,Frequent_Buyer
CUST00721,34,Other,Jaipur,Gold,Books,Home & Kitchen,Mid,Window_Shopper
CUST00722,18,Female,Mumbai,Silver,Home & Kitchen,Fashion,Mid,Occasional_Buyer
CUST00723,19,Female,Bengaluru,Bronze,Grocery,Fashion,Premium,Frequent_Buyer
CUST00724,38,Female,Delhi,Silver,Fashion,Sports,Mid,Frequent_Buyer
CUST00725,33,Female,Hyderabad,Bronze,Home & Kitchen,Electronics,Budget,Premium_Buyer
CUST00726,30,Other,Bengaluru,Bronze,Beauty,Sports,Premium,Window_Shopper
CUST00727,32,Female,Mumbai,Silver,Electronics,Sports,Budget,Window_Shopper
CUST00728,35,Female,Bengaluru,Bronze,Books,Grocery,Mid,Frequent_Buyer
CUST00729,27,Other,Bengaluru,Bronze,Grocery,Fashion,Mid,Frequent_Buyer
CUST00730,24,Female,Chennai,Platinum,Sports,Books,Budget,Value_Seeker
CUST00731,33,Female,Chennai,Bronze,Fashion,Sports,Premium,Window_Shopper
CUST00732,23,Male,Kolkata,Bronze,Sports,Electronics,Budget,Occasional_Buyer
CUST00733,35,Male,Bengaluru,Platinum,Fashion,Books,Mid,Value_Seeker
CUST00734,18,Male,Hyderabad,Bronze,Home & Kitchen,Sports,Budget,Value_Seeker
CUST00735,41,Female,Delhi,Silver,Electronics,Fashion,Mid,Frequent_Buyer
CUST00736,36,Other,Pune,Gold,Sports,Home & Kitchen,Mid,Frequent_Buyer
CUST00737,34,Other,Delhi,Bronze,Gaming,Home & Kitchen,Budget,Value_Seeker
CUST00738,40,Other,Ahmedabad,Bronze,Books,Beauty,Budget,Occasional_Buyer
CUST00739,46,Other,Jaipur,Bronze,Grocery,Home & Kitchen,Mid,Occasional_Buyer
CUST00740,41,Female,Ahmedabad,Bronze,Books,Beauty,Mid,Occasional_Buyer
CUST00741,18,Other,Pune,Gold,Home & Kitchen,Electronics,Budget,Value_Seeker
CUST00742,20,Other,Ahmedabad,Gold,Gaming,Fashion,Budget,Occasional_Buyer
CUST00743,26,Female,Mumbai,Bronze,Gaming,Beauty,Mid,Frequent_Buyer
CUST00744,32,Male,Hyderabad,Bronze,Home & Kitchen,Fashion,Budget,Frequent_Buyer
CUST00745,36,Female,Jaipur,Silver,Gaming,Beauty,Mid,Frequent_Buyer
CUST00746,25,Other,Mumbai,Bronze,Sports,Beauty,Premium,Value_Seeker
CUST00747,33,Other,Bengaluru,Bronze,Fashion,Books,Mid,Window_Shopper
CUST00748,25,Other,Bengaluru,Gold,Beauty,Grocery,Budget,Frequent_Buyer
CUST00749,26,Female,Mumbai,Platinum,Fashion,Grocery,Premium,Frequent_Buyer
CUST00750,19,Female,Hyderabad,Bronze,Sports,Beauty,Mid,Occasional_Buyer
CUST00751,23,Other,Jaipur,Bronze,Home & Kitchen,Beauty,Budget,Value_Seeker
CUST00752,19,Female,Kolkata,Gold,Beauty,Gaming,Budget,Frequent_Buyer
CUST00753,23,Female,Delhi,Silver,Gaming,Books,Mid,Window_Shopper
CUST00754,41,Female,Pune,Bronze,Beauty,Books,Mid,Premium_Buyer
CUST00755,23,Male,Bhubaneswar,Silver,Beauty,Books,Mid,Occasional_Buyer
CUST00756,55,Female,Ahmedabad,Platinum,Books,Home & Kitchen,Budget,Frequent_Buyer
CUST00757,36,Male,Jaipur,Bronze,Books,Beauty,Premium,Frequent_Buyer
CUST00758,33,Female,Bengaluru,Gold,Sports,Fashion,Premium,Premium_Buyer
CUST00759,24,Male,Ahmedabad,Bronze,Home & Kitchen,Electronics,Budget,Occasional_Buyer
CUST00760,38,Female,Chennai,Bronze,Sports,Fashion,Mid,Window_Shopper
CUST00761,26,Female,Ahmedabad,Bronze,Fashion,Gaming,Premium,Value_Seeker
CUST00762,33,Other,Chennai,Bronze,Fashion,Beauty,Premium,Occasional_Buyer
CUST00763,55,Female,Pune,Gold,Electronics,Grocery,Mid,Window_Shopper
CUST00764,31,Male,Bhubaneswar,Gold,Fashion,Grocery,Mid,Value_Seeker
CUST00765,42,Other,Bengaluru,Bronze,Electronics,Sports,Mid,Occasional_Buyer
CUST00766,25,Male,Kolkata,Platinum,Sports,Fashion,Mid,Occasional_Buyer
CUST00767,31,Female,Chennai,Gold,Fashion,Home & Kitchen,Budget,Occasional_Buyer
CUST00768,47,Other,Bengaluru,Silver,Grocery,Books,Budget,Occasional_Buyer
CUST00769,26,Other,Delhi,Gold,Gaming,Grocery,Mid,Frequent_Buyer
CUST00770,48,Other,Hyderabad,Silver,Gaming,Beauty,Premium,Occasional_Buyer
CUST00771,38,Female,Kolkata,Bronze,Sports,Electronics,Premium,Frequent_Buyer
CUST00772,26,Female,Pune,Bronze,Gaming,Sports,Budget,Value_Seeker
CUST00773,37,Female,Bhubaneswar,Gold,Books,Fashion,Premium,Value_Seeker
CUST00774,40,Male,Hyderabad,Silver,Grocery,Electronics,Budget,Value_Seeker
CUST00775,37,Other,Bengaluru,Bronze,Fashion,Electronics,Mid,Frequent_Buyer
CUST00776,18,Female,Mumbai,Bronze,Books,Electronics,Mid,Occasional_Buyer
CUST00777,25,Other,Jaipur,Gold,Sports,Fashion,Mid,Value_Seeker
CUST00778,29,Other,Bengaluru,Bronze,Home & Kitchen,Gaming,Premium,Occasional_Buyer
CUST00779,31,Male,Chennai,Bronze,Books,Fashion,Mid,Occasional_Buyer
CUST00780,37,Male,Mumbai,Bronze,Grocery,Beauty,Budget,Window_Shopper
CUST00781,33,Male,Bengaluru,Bronze,Beauty,Grocery,Premium,Occasional_Buyer
CUST00782,19,Other,Mumbai,Gold,Gaming,Books,Mid,Occasional_Buyer
CUST00783,35,Male,Jaipur,Platinum,Fashion,Home & Kitchen,Mid,Value_Seeker
CUST00784,37,Other,Chennai,Bronze,Electronics,Home & Kitchen,Mid,Frequent_Buyer
CUST00785,37,Female,Pune,Silver,Beauty,Gaming,Budget,Window_Shopper
CUST00786,41,Male,Chennai,Gold,Books,Grocery,Premium,Premium_Buyer
CUST00787,39,Female,Hyderabad,Bronze,Electronics,Beauty,Premium,Value_Seeker
CUST00788,36,Female,Jaipur,Platinum,Fashion,Gaming,Mid,Value_Seeker
CUST00789,31,Male,Bhubaneswar,Bronze,Sports,Books,Premium,Window_Shopper
CUST00790,18,Other,Delhi,Bronze,Beauty,Sports,Budget,Occasional_Buyer
CUST00791,35,Male,Chennai,Silver,Sports,Grocery,Premium,Window_Shopper
CUST00792,33,Male,Bhubaneswar,Gold,Gaming,Grocery,Budget,Occasional_Buyer
CUST00793,34,Female,Delhi,Silver,Fashion,Home & Kitchen,Mid,Window_Shopper
CUST00794,20,Female,Ahmedabad,Silver,Gaming,Sports,Premium,Value_Seeker
CUST00795,22,Male,Mumbai,Bronze,Books,Fashion,Budget,Window_Shopper
CUST00796,41,Other,Bhubaneswar,Bronze,Books,Beauty,Budget,Value_Seeker
CUST00797,31,Other,Ahmedabad,Bronze,Beauty,Electronics,Premium,Occasional_Buyer
CUST00798,38,Female,Ahmedabad,Silver,Beauty,Fashion,Budget,Frequent_Buyer
CUST00799,32,Male,Chennai,Platinum,Gaming,Grocery,Budget,Value_Seeker
CUST00800,32,Male,Mumbai,Bronze,Sports,Grocery,Premium,Occasional_Buyer
CUST00801,40,Female,Ahmedabad,Gold,Grocery,Beauty,Mid,Premium_Buyer
CUST00802,27,Female,Kolkata,Silver,Gaming,Beauty,Mid,Occasional_Buyer
CUST00803,32,Male,Ahmedabad,Silver,Electronics,Beauty,Premium,Window_Shopper
CUST00804,27,Other,Kolkata,Platinum,Sports,Beauty,Budget,Occasional_Buyer
CUST00805,28,Female,Ahmedabad,Bronze,Electronics,Home & Kitchen,Budget,Premium_Buyer
CUST00806,29,Female,Chennai,Silver,Grocery,Fashion,Budget,Occasional_Buyer
CUST00807,33,Other,Ahmedabad,Bronze,Home & Kitchen,Books,Mid,Frequent_Buyer
CUST00808,27,Female,Pune,Silver,Home & Kitchen,Books,Budget,Occasional_Buyer
CUST00809,43,Male,Chennai,Bronze,Sports,Books,Mid,Value_Seeker
CUST00810,23,Other,Mumbai,Bronze,Home & Kitchen,Gaming,Mid,Value_Seeker
CUST00811,30,Other,Kolkata,Silver,Fashion,Beauty,Premium,Value_Seeker
CUST00812,28,Other,Kolkata,Bronze,Home & Kitchen,Books,Budget,Occasional_Buyer
CUST00813,45,Male,Delhi,Gold,Home & Kitchen,Fashion,Budget,Occasional_Buyer
CUST00814,33,Other,Delhi,Bronze,Grocery,Home & Kitchen,Budget,Frequent_Buyer
CUST00815,41,Female,Ahmedabad,Gold,Books,Electronics,Mid,Frequent_Buyer
CUST00816,18,Male,Bhubaneswar,Silver,Grocery,Fashion,Mid,Occasional_Buyer
CUST00817,34,Other,Chennai,Silver,Electronics,Home & Kitchen,Mid,Premium_Buyer
CUST00818,40,Male,Bengaluru,Silver,Electronics,Home & Kitchen,Budget,Window_Shopper
CUST00819,32,Male,Bengaluru,Bronze,Books,Home & Kitchen,Premium,Frequent_Buyer
CUST00820,41,Other,Bhubaneswar,Silver,Books,Beauty,Mid,Window_Shopper
CUST00821,27,Male,Chennai,Bronze,Beauty,Electronics,Premium,Premium_Buyer
CUST00822,44,Other,Mumbai,Bronze,Gaming,Grocery,Budget,Value_Seeker
CUST00823,52,Other,Kolkata,Silver,Books,Home & Kitchen,Mid,Value_Seeker
CUST00824,28,Other,Jaipur,Platinum,Fashion,Beauty,Mid,Value_Seeker
CUST00825,27,Other,Pune,Bronze,Books,Sports,Mid,Value_Seeker
CUST00826,45,Other,Ahmedabad,Silver,Home & Kitchen,Beauty,Mid,Occasional_Buyer
CUST00827,46,Male,Chennai,Platinum,Home & Kitchen,Beauty,Budget,Frequent_Buyer
CUST00828,27,Male,Bhubaneswar,Platinum,Fashion,Gaming,Mid,Occasional_Buyer
CUST00829,28,Other,Hyderabad,Silver,Sports,Electronics,Budget,Frequent_Buyer
CUST00830,29,Other,Pune,Gold,Books,Beauty,Budget,Occasional_Buyer
CUST00831,19,Other,Bhubaneswar,Platinum,Gaming,Beauty,Premium,Frequent_Buyer
CUST00832,23,Female,Ahmedabad,Gold,Beauty,Gaming,Mid,Occasional_Buyer
CUST00833,22,Other,Pune,Silver,Grocery,Gaming,Premium,Window_Shopper
CUST00834,25,Other,Chennai,Silver,Electronics,Grocery,Mid,Occasional_Buyer
CUST00835,31,Other,Pune,Gold,Electronics,Home & Kitchen,Premium,Occasional_Buyer
CUST00836,34,Male,Pune,Platinum,Home & Kitchen,Sports,Mid,Premium_Buyer
CUST00837,45,Other,Mumbai,Gold,Gaming,Fashion,Mid,Value_Seeker
CUST00838,23,Male,Chennai,Bronze,Beauty,Gaming,Mid,Frequent_Buyer
CUST00839,40,Female,Hyderabad,Silver,Grocery,Gaming,Budget,Occasional_Buyer
CUST00840,30,Male,Mumbai,Bronze,Electronics,Grocery,Budget,Occasional_Buyer
CUST00841,31,Female,Ahmedabad,Silver,Home & Kitchen,Fashion,Mid,Premium_Buyer
CUST00842,38,Male,Jaipur,Silver,Home & Kitchen,Grocery,Budget,Value_Seeker
CUST00843,21,Other,Jaipur,Bronze,Grocery,Sports,Budget,Frequent_Buyer
CUST00844,35,Female,Bengaluru,Bronze,Fashion,Sports,Mid,Value_Seeker
CUST00845,33,Female,Hyderabad,Bronze,Electronics,Beauty,Budget,Occasional_Buyer
CUST00846,36,Female,Mumbai,Bronze,Beauty,Grocery,Budget,Frequent_Buyer
CUST00847,34,Other,Pune,Silver,Fashion,Home & Kitchen,Budget,Window_Shopper
CUST00848,54,Male,Delhi,Bronze,Books,Beauty,Mid,Occasional_Buyer
CUST00849,26,Male,Bengaluru,Silver,Grocery,Electronics,Mid,Frequent_Buyer
CUST00850,27,Female,Kolkata,Bronze,Electronics,Fashion,Mid,Occasional_Buyer
CUST00851,26,Female,Chennai,Bronze,Grocery,Books,Budget,Premium_Buyer
CUST00852,27,Female,Bhubaneswar,Bronze,Fashion,Grocery,Premium,Window_Shopper
CUST00853,26,Female,Chennai,Silver,Grocery,Electronics,Mid,Occasional_Buyer
CUST00854,42,Male,Bhubaneswar,Bronze,Sports,Fashion,Mid,Frequent_Buyer
CUST00855,44,Female,Ahmedabad,Silver,Beauty,Grocery,Budget,Frequent_Buyer
CUST00856,26,Male,Chennai,Gold,Grocery,Sports,Mid,Frequent_Buyer
CUST00857,24,Other,Mumbai,Bronze,Fashion,Books,Mid,Premium_Buyer
CUST00858,36,Other,Kolkata,Bronze,Grocery,Sports,Budget,Frequent_Buyer
CUST00859,27,Male,Pune,Bronze,Grocery,Sports,Mid,Occasional_Buyer
CUST00860,37,Female,Jaipur,Silver,Gaming,Books,Budget,Value_Seeker
CUST00861,33,Other,Bhubaneswar,Silver,Grocery,Electronics,Mid,Premium_Buyer
CUST00862,18,Female,Mumbai,Silver,Home & Kitchen,Sports,Mid,Occasional_Buyer
CUST00863,45,Female,Bengaluru,Bronze,Gaming,Home & Kitchen,Premium,Window_Shopper
CUST00864,48,Male,Delhi,Silver,Electronics,Grocery,Budget,Value_Seeker
CUST00865,26,Male,Pune,Bronze,Grocery,Fashion,Mid,Value_Seeker
CUST00866,28,Female,Mumbai,Silver,Gaming,Beauty,Mid,Occasional_Buyer
CUST00867,34,Female,Bengaluru,Bronze,Home & Kitchen,Grocery,Mid,Frequent_Buyer
CUST00868,35,Female,Bengaluru,Bronze,Beauty,Electronics,Mid,Occasional_Buyer
CUST00869,37,Female,Kolkata,Bronze,Beauty,Gaming,Mid,Value_Seeker
CUST00870,50,Male,Jaipur,Bronze,Grocery,Fashion,Premium,Premium_Buyer
CUST00871,30,Other,Delhi,Bronze,Home & Kitchen,Sports,Budget,Frequent_Buyer
CUST00872,24,Female,Delhi,Bronze,Grocery,Beauty,Mid,Occasional_Buyer
CUST00873,19,Other,Bhubaneswar,Platinum,Grocery,Gaming,Mid,Occasional_Buyer
CUST00874,25,Female,Kolkata,Bronze,Gaming,Books,Budget,Value_Seeker
CUST00875,31,Other,Hyderabad,Silver,Grocery,Gaming,Budget,Window_Shopper
CUST00876,48,Male,Bhubaneswar,Silver,Beauty,Electronics,Mid,Occasional_Buyer
CUST00877,27,Other,Jaipur,Platinum,Fashion,Home & Kitchen,Premium,Premium_Buyer
CUST00878,34,Male,Jaipur,Gold,Grocery,Books,Budget,Occasional_Buyer
CUST00879,31,Other,Jaipur,Gold,Fashion,Gaming,Budget,Frequent_Buyer
CUST00880,42,Male,Ahmedabad,Silver,Beauty,Books,Premium,Occasional_Buyer
CUST00881,54,Female,Chennai,Bronze,Beauty,Sports,Budget,Window_Shopper
CUST00882,27,Other,Chennai,Bronze,Books,Gaming,Mid,Frequent_Buyer
CUST00883,27,Female,Bhubaneswar,Bronze,Electronics,Gaming,Mid,Frequent_Buyer
CUST00884,41,Female,Chennai,Bronze,Fashion,Grocery,Budget,Window_Shopper
CUST00885,38,Male,Bhubaneswar,Bronze,Electronics,Gaming,Mid,Frequent_Buyer
CUST00886,48,Male,Chennai,Gold,Grocery,Home & Kitchen,Budget,Frequent_Buyer
CUST00887,37,Male,Delhi,Silver,Electronics,Sports,Premium,Premium_Buyer
CUST00888,28,Female,Hyderabad,Silver,Gaming,Grocery,Mid,Frequent_Buyer
CUST00889,37,Other,Chennai,Gold,Beauty,Electronics,Budget,Frequent_Buyer
CUST00890,41,Female,Ahmedabad,Silver,Gaming,Sports,Mid,Occasional_Buyer
CUST00891,39,Other,Kolkata,Silver,Gaming,Beauty,Budget,Window_Shopper
CUST00892,36,Female,Kolkata,Silver,Electronics,Sports,Premium,Value_Seeker
CUST00893,41,Other,Pune,Platinum,Electronics,Fashion,Mid,Window_Shopper
CUST00894,42,Female,Chennai,Gold,Books,Home & Kitchen,Budget,Occasional_Buyer
CUST00895,44,Other,Hyderabad,Silver,Grocery,Gaming,Mid,Frequent_Buyer
CUST00896,37,Other,Delhi,Bronze,Beauty,Gaming,Budget,Frequent_Buyer
CUST00897,30,Female,Mumbai,Silver,Fashion,Electronics,Mid,Occasional_Buyer
CUST00898,33,Male,Bengaluru,Bronze,Books,Home & Kitchen,Budget,Window_Shopper
CUST00899,42,Other,Mumbai,Silver,Sports,Beauty,Budget,Window_Shopper
CUST00900,24,Other,Bhubaneswar,Gold,Home & Kitchen,Books,Budget,Frequent_Buyer
CUST00901,35,Female,Ahmedabad,Silver,Home & Kitchen,Sports,Budget,Occasional_Buyer
CUST00902,28,Female,Pune,Bronze,Books,Grocery,Mid,Occasional_Buyer
CUST00903,32,Female,Pune,Platinum,Electronics,Books,Budget,Premium_Buyer
CUST00904,43,Male,Ahmedabad,Platinum,Home & Kitchen,Books,Budget,Occasional_Buyer
CUST00905,33,Male,Jaipur,Gold,Grocery,Electronics,Budget,Value_Seeker
CUST00906,32,Female,Mumbai,Bronze,Grocery,Beauty,Budget,Value_Seeker
CUST00907,19,Female,Delhi,Silver,Grocery,Electronics,Budget,Frequent_Buyer
CUST00908,38,Male,Pune,Gold,Gaming,Home & Kitchen,Mid,Occasional_Buyer
CUST00909,37,Female,Kolkata,Gold,Grocery,Sports,Mid,Premium_Buyer
CUST00910,51,Female,Ahmedabad,Bronze,Sports,Electronics,Mid,Window_Shopper
CUST00911,29,Female,Kolkata,Bronze,Beauty,Gaming,Premium,Value_Seeker
CUST00912,33,Female,Mumbai,Gold,Beauty,Books,Mid,Occasional_Buyer
CUST00913,34,Other,Bengaluru,Platinum,Sports,Fashion,Mid,Occasional_Buyer
CUST00914,46,Other,Pune,Silver,Gaming,Electronics,Premium,Occasional_Buyer
CUST00915,31,Male,Hyderabad,Bronze,Sports,Fashion,Premium,Frequent_Buyer
CUST00916,34,Other,Chennai,Silver,Gaming,Electronics,Premium,Premium_Buyer
CUST00917,37,Female,Bengaluru,Bronze,Electronics,Fashion,Mid,Occasional_Buyer
CUST00918,33,Other,Jaipur,Silver,Sports,Grocery,Mid,Window_Shopper
CUST00919,27,Other,Hyderabad,Gold,Home & Kitchen,Gaming,Budget,Frequent_Buyer
CUST00920,33,Other,Bengaluru,Bronze,Electronics,Books,Mid,Frequent_Buyer
CUST00921,41,Male,Ahmedabad,Silver,Electronics,Sports,Premium,Frequent_Buyer
